total ion current	scan time	filter string	id	base peak intensity	ms level	charge state	charge	mz
27142.921875	20.726835	ITMS + c NSI d Full ms2 737.90@cid35.00 [190.00-1490.00]	3108	1194.03430176	2.0	2.0	2	737.90087890625
32129.421875	20.7312633333	ITMS + c NSI d Full ms2 548.28@cid35.00 [140.00-1110.00]	3109	1799.72290039	2.0	2.0	2	548.2806396484375
40653.2070312	20.7355516667	ITMS + c NSI d Full ms2 437.73@cid35.00 [110.00-890.00]	3110	2936.50976562	2.0	2.0	2	437.72567749023437
27621.2519531	20.7397466667	ITMS + c NSI d Full ms2 610.63@cid35.00 [155.00-1845.00]	3111	2126.08374023	2.0	3.0	3	610.62518310546875
11864758.0	20.7441416667	FTMS + p NSI Full ms [335.00-1800.00]	3112	707498.0625	1.0	N/A	N/A	N/A
228744.9375	20.7510666667	ITMS + c NSI d Full ms2 541.75@cid35.00 [135.00-1095.00]	3113	55236.7148438	2.0	2.0	2	541.75054931640625
56019.96875	20.7530133333	ITMS + c NSI d Full ms2 489.25@cid35.00 [120.00-990.00]	3114	16028.4824219	2.0	2.0	2	489.2528076171875
67798.765625	20.7572966667	ITMS + c NSI d Full ms2 483.27@cid35.00 [120.00-1460.00]	3115	5327.80078125	2.0	3.0	3	483.26629638671875
67824.8359375	20.7614233333	ITMS + c NSI d Full ms2 373.70@cid35.00 [90.00-760.00]	3116	15926.3398438	2.0	2.0	2	373.70022583007812
10327341.0	20.76541	FTMS + p NSI Full ms [335.00-1800.00]	3117	703067.3125	1.0	N/A	N/A	N/A
144405.65625	20.7725533333	ITMS + c NSI d Full ms2 346.18@cid35.00 [85.00-1050.00]	3118	19674.2597656	2.0	3.0	3	346.18234252929687
166121.984375	20.7748016667	ITMS + c NSI d Full ms2 454.26@cid35.00 [115.00-1375.00]	3119	21483.4511719	2.0	3.0	3	454.25680541992187
40505.4414062	20.777455	ITMS + c NSI d Full ms2 338.18@cid35.00 [80.00-690.00]	3120	19897.1816406	2.0	2.0	2	338.17672729492187
116317.75	20.7802516667	ITMS + c NSI d Full ms2 473.26@cid35.00 [120.00-1430.00]	3121	9994.19335938	2.0	3.0	3	473.26229858398437
28504.3476562	20.7830666667	ITMS + c NSI d Full ms2 724.39@cid35.00 [185.00-1460.00]	3122	1213.58398438	2.0	2.0	2	724.39300537109375
10261834.0	20.7873966667	FTMS + p NSI Full ms [335.00-1800.00]	3123	781319.25	1.0	N/A	N/A	N/A
52759.53125	20.7945066667	ITMS + c NSI d Full ms2 709.39@cid35.00 [185.00-1430.00]	3124	2796.25341797	2.0	2.0	2	709.39044189453125
80032.03125	20.7980866667	ITMS + c NSI d Full ms2 529.78@cid35.00 [135.00-1070.00]	3125	17265.703125	2.0	2.0	2	529.78240966796875
63397.7265625	20.8023716667	ITMS + c NSI d Full ms2 461.59@cid35.00 [115.00-1395.00]	3126	6166.36669922	2.0	3.0	3	461.593994140625
44135.90625	20.8068433333	ITMS + c NSI d Full ms2 415.23@cid35.00 [100.00-845.00]	3127	3598.203125	2.0	2.0	2	415.22506713867187
40298.2460938	20.8110266667	ITMS + c NSI d Full ms2 558.31@cid35.00 [140.00-1130.00]	3128	3847.26855469	2.0	2.0	2	558.31048583984375
15542.0351562	20.8152633333	ITMS + c NSI d Full ms2 781.92@cid35.00 [205.00-1575.00]	3129	499.52041626	2.0	2.0	2	781.415771484375
11433727.0	20.819535	FTMS + p NSI Full ms [335.00-1800.00]	3130	973619.6875	1.0	N/A	N/A	N/A
64015.6015625	20.82633	ITMS + c NSI d Full ms2 552.74@cid35.00 [140.00-1120.00]	3131	8585.44628906	2.0	2.0	2	552.7406005859375
61699.9257812	20.8296466667	ITMS + c NSI d Full ms2 395.24@cid35.00 [95.00-805.00]	3132	10171.6308594	2.0	2.0	2	395.2392578125
30587.0195312	20.8328016667	ITMS + c NSI d Full ms2 627.80@cid35.00 [160.00-1270.00]	3133	3902.66137695	2.0	2.0	2	627.797119140625
12342141.0	20.83709	FTMS + p NSI Full ms [335.00-1800.00]	3134	1053829.0	1.0	N/A	N/A	N/A
10282323.0	20.84378	FTMS + p NSI Full ms [335.00-1800.00]	3135	895840.4375	1.0	N/A	N/A	N/A
32782.3945312	20.8580366667	ITMS + c NSI d Full ms2 525.76@cid35.00 [130.00-1065.00]	3136	2375.34741211	2.0	2.0	2	525.76251220703125
8482412.0	20.862335	FTMS + p NSI Full ms [335.00-1800.00]	3137	716551.375	1.0	N/A	N/A	N/A
9817114.0	20.8721333333	FTMS + p NSI Full ms [335.00-1800.00]	3138	771733.5	1.0	N/A	N/A	N/A
1055190.625	20.886695	ITMS + c NSI d Full ms2 424.23@cid35.00 [105.00-860.00]	3139	228268.796875	2.0	2.0	2	424.22943115234375
205652.796875	20.8884866667	ITMS + c NSI d Full ms2 405.22@cid35.00 [100.00-825.00]	3140	61869.1015625	2.0	2.0	2	405.22396850585937
69510.578125	20.8904233333	ITMS + c NSI d Full ms2 518.77@cid35.00 [130.00-1050.00]	3141	3541.77587891	2.0	2.0	2	518.76983642578125
51005.0546875	20.8931466667	ITMS + c NSI d Full ms2 513.24@cid35.00 [130.00-1040.00]	3142	4537.78515625	2.0	2.0	2	513.23980712890625
68549.359375	20.895965	ITMS + c NSI d Full ms2 498.26@cid35.00 [125.00-1010.00]	3143	5378.86669922	2.0	2.0	2	498.26373291015625
22620.5410156	20.8994316667	ITMS + c NSI d Full ms2 1129.74@cid35.00 [300.00-2000.00]	3144	3898.43457031	2.0	4.0	4	1128.992919921875
34006.8515625	20.9027233333	ITMS + c NSI d Full ms2 903.79@cid35.00 [235.00-2000.00]	3145	5810.03125	2.0	5.0	5	903.39642333984375
11129616.0	20.906075	FTMS + p NSI Full ms [335.00-1800.00]	3146	826825.3125	1.0	N/A	N/A	N/A
73835.671875	20.9129066667	ITMS + c NSI d Full ms2 476.24@cid35.00 [120.00-965.00]	3147	9102.47070312	2.0	2.0	2	476.24203491210937
59151.9882812	20.91624	ITMS + c NSI d Full ms2 585.27@cid35.00 [150.00-1185.00]	3148	4537.57910156	2.0	2.0	2	585.26556396484375
64124.4414062	20.9198916667	ITMS + c NSI d Full ms2 562.78@cid35.00 [140.00-1140.00]	3149	6237.3515625	2.0	2.0	2	562.78289794921875
41685.640625	20.9240766667	ITMS + c NSI d Full ms2 449.58@cid35.00 [110.00-1360.00]	3150	2368.5456543	2.0	3.0	3	449.5830078125
25513.4140625	20.9281666667	ITMS + c NSI d Full ms2 723.89@cid35.00 [185.00-1460.00]	3151	850.154602051	2.0	2.0	2	723.88751220703125
38695.8007812	20.932615	ITMS + c NSI d Full ms2 579.81@cid35.00 [145.00-1170.00]	3152	2674.83129883	2.0	2.0	2	579.8114013671875
8846849.0	20.9367083333	FTMS + p NSI Full ms [335.00-1800.00]	3153	520948.0625	1.0	N/A	N/A	N/A
69451.09375	20.9434816667	ITMS + c NSI d Full ms2 504.71@cid35.00 [125.00-1020.00]	3154	15644.3476562	2.0	2.0	2	504.71365356445312
51900.859375	20.9464466667	ITMS + c NSI d Full ms2 412.23@cid35.00 [100.00-835.00]	3155	12137.1113281	2.0	2.0	2	412.23190307617187
51639.8164062	20.9498233333	ITMS + c NSI d Full ms2 545.77@cid35.00 [140.00-1105.00]	3156	7091.28173828	2.0	2.0	2	545.769775390625
25967.4609375	20.9541	ITMS + c NSI d Full ms2 610.36@cid35.00 [155.00-1235.00]	3157	1931.54870605	2.0	2.0	2	610.3607177734375
9479938.0	20.958305	FTMS + p NSI Full ms [335.00-1800.00]	3158	495120.3125	1.0	N/A	N/A	N/A
100484.710938	20.96536	ITMS + c NSI d Full ms2 680.88@cid35.00 [175.00-1375.00]	3159	8067.3046875	2.0	2.0	2	680.87939453125
38834.8554688	20.9681266667	ITMS + c NSI d Full ms2 555.26@cid35.00 [140.00-1125.00]	3160	2913.71362305	2.0	2.0	2	555.263427734375
9660228.0	20.972345	FTMS + p NSI Full ms [335.00-1800.00]	3161	432251.5625	1.0	N/A	N/A	N/A
45131.09375	20.9794866667	ITMS + c NSI d Full ms2 713.39@cid35.00 [185.00-1440.00]	3162	8408.69042969	2.0	2.0	2	712.8890380859375
21124.6386719	20.9839183333	ITMS + c NSI d Full ms2 669.81@cid35.00 [170.00-1350.00]	3163	1085.74291992	2.0	2.0	2	669.8128662109375
23710.8769531	20.98826	ITMS + c NSI d Full ms2 943.44@cid35.00 [245.00-1900.00]	3164	3219.99853516	2.0	2.0	2	943.435302734375
57469.8867188	20.9928983333	ITMS + c NSI d Full ms2 545.30@cid35.00 [140.00-1105.00]	3165	13299.3115234	2.0	2.0	2	545.30126953125
22920.2089844	20.9971466667	ITMS + c NSI d Full ms2 702.38@cid35.00 [180.00-1415.00]	3166	1109.70019531	2.0	2.0	2	702.380615234375
8791255.0	21.00142	FTMS + p NSI Full ms [335.00-1800.00]	3167	310201.625	1.0	N/A	N/A	N/A
152303.328125	21.0083016667	ITMS + c NSI d Full ms2 468.73@cid35.00 [115.00-950.00]	3168	12888.2392578	2.0	2.0	2	468.72528076171875
95040.0390625	21.0106966667	ITMS + c NSI d Full ms2 541.75@cid35.00 [135.00-1095.00]	3169	10169.2441406	2.0	2.0	2	541.75128173828125
46809.984375	21.0134083333	ITMS + c NSI d Full ms2 741.40@cid35.00 [190.00-1495.00]	3170	5739.99853516	2.0	2.0	2	741.39654541015625
33172.2617188	21.0178766667	ITMS + c NSI d Full ms2 582.30@cid35.00 [150.00-1175.00]	3171	1820.99243164	2.0	2.0	2	582.29541015625
9191218.0	21.0220433333	FTMS + p NSI Full ms [335.00-1800.00]	3172	297590.71875	1.0	N/A	N/A	N/A
257276.3125	21.0289316667	ITMS + c NSI d Full ms2 473.26@cid35.00 [120.00-1430.00]	3173	19871.9492188	2.0	3.0	3	473.26235961914062
91678.875	21.0314633333	ITMS + c NSI d Full ms2 512.24@cid35.00 [130.00-1035.00]	3174	13746.2177734	2.0	2.0	2	512.24102783203125
117723.6875	21.03367	ITMS + c NSI d Full ms2 454.26@cid35.00 [115.00-1375.00]	3175	22828.8652344	2.0	3.0	3	454.25552368164062
56199.8789062	21.0363883333	ITMS + c NSI d Full ms2 514.77@cid35.00 [130.00-1040.00]	3176	8870.81933594	2.0	2.0	2	514.77191162109375
35927.0507812	21.0398566667	ITMS + c NSI d Full ms2 673.65@cid35.00 [175.00-2000.00]	3177	9146.35644531	2.0	3.0	3	673.64593505859375
37689.4804688	21.0440183333	ITMS + c NSI d Full ms2 346.18@cid35.00 [85.00-1050.00]	3178	2625.68457031	2.0	3.0	3	346.18209838867187
27832.6738281	21.0482483333	ITMS + c NSI d Full ms2 338.18@cid35.00 [80.00-690.00]	3179	7976.34619141	2.0	2.0	2	338.17691040039062
39723.1289062	21.05234	ITMS + c NSI d Full ms2 610.80@cid35.00 [155.00-1235.00]	3180	3645.88769531	2.0	2.0	2	610.7982177734375
50890.796875	21.0566583333	ITMS + c NSI d Full ms2 552.79@cid35.00 [140.00-1120.00]	3181	4787.00292969	2.0	2.0	2	552.7908935546875
63978.4335938	21.0609583333	ITMS + c NSI d Full ms2 489.25@cid35.00 [120.00-990.00]	3182	7544.8828125	2.0	2.0	2	489.24920654296875
9743403.0	21.0648333333	FTMS + p NSI Full ms [335.00-1800.00]	3183	241491.109375	1.0	N/A	N/A	N/A
296068.375	21.0716883333	ITMS + c NSI d Full ms2 529.78@cid35.00 [135.00-1070.00]	3184	100667.046875	2.0	2.0	2	529.77734375
117471.796875	21.073745	ITMS + c NSI d Full ms2 561.74@cid35.00 [140.00-1135.00]	3185	27334.4492188	2.0	2.0	2	561.7354736328125
63586.5078125	21.0762283333	ITMS + c NSI d Full ms2 709.39@cid35.00 [185.00-1430.00]	3186	3790.96435547	2.0	2.0	2	709.390625
78377.078125	21.0793383333	ITMS + c NSI d Full ms2 453.24@cid35.00 [110.00-1370.00]	3187	22691.2480469	2.0	3.0	3	453.2445068359375
80526.796875	21.0825633333	ITMS + c NSI d Full ms2 479.72@cid35.00 [120.00-970.00]	3188	8308.99902344	2.0	2.0	2	479.71707153320312
20610.2871094	21.086705	ITMS + c NSI d Full ms2 641.80@cid35.00 [165.00-1295.00]	3189	876.291015625	2.0	2.0	2	641.301513671875
37619.4882812	21.0910583333	ITMS + c NSI d Full ms2 571.24@cid35.00 [145.00-1155.00]	3190	4230.32421875	2.0	2.0	2	571.2410888671875
19605.90625	21.0953666667	ITMS + c NSI d Full ms2 637.78@cid35.00 [165.00-1290.00]	3191	708.140380859	2.0	2.0	2	637.7838134765625
9794288.0	21.0994483333	FTMS + p NSI Full ms [335.00-1800.00]	3192	285050.78125	1.0	N/A	N/A	N/A
165861.71875	21.1065	ITMS + c NSI d Full ms2 523.23@cid35.00 [130.00-1060.00]	3193	19927.8339844	2.0	2.0	2	523.23236083984375
74931.1640625	21.1092616667	ITMS + c NSI d Full ms2 739.84@cid35.00 [190.00-2000.00]	3194	2725.80371094	2.0	4.0	4	739.58819580078125
73586.640625	21.11258	ITMS + c NSI d Full ms2 487.70@cid35.00 [120.00-990.00]	3195	21376.0175781	2.0	2.0	2	487.69888305664062
49009.4453125	21.116845	ITMS + c NSI d Full ms2 411.22@cid35.00 [100.00-835.00]	3196	7363.53466797	2.0	2.0	2	411.21942138671875
47214.4023438	21.1211	ITMS + c NSI d Full ms2 344.72@cid35.00 [80.00-700.00]	3197	10843.703125	2.0	2.0	2	344.71578979492187
29168.6054688	21.1251483333	ITMS + c NSI d Full ms2 914.92@cid35.00 [240.00-1840.00]	3198	3144.86230469	2.0	2.0	2	914.92340087890625
35728.6367188	21.1297133333	ITMS + c NSI d Full ms2 623.78@cid35.00 [160.00-1260.00]	3199	2094.953125	2.0	2.0	2	623.78277587890625
23083.5351562	21.134035	ITMS + c NSI d Full ms2 615.27@cid35.00 [155.00-1245.00]	3200	1169.53613281	2.0	2.0	2	615.267333984375
11601236.0	21.1380933333	FTMS + p NSI Full ms [335.00-1800.00]	3201	484937.09375	1.0	N/A	N/A	N/A
304890.59375	21.1450883333	ITMS + c NSI d Full ms2 404.20@cid35.00 [100.00-820.00]	3202	84481.0546875	2.0	2.0	2	404.20321655273438
170969.609375	21.1470016667	ITMS + c NSI d Full ms2 424.23@cid35.00 [105.00-860.00]	3203	29078.5644531	2.0	2.0	2	424.229736328125
75943.7890625	21.149155	ITMS + c NSI d Full ms2 441.90@cid35.00 [110.00-1340.00]	3204	8211.71875	2.0	3.0	3	441.89651489257812
70833.0703125	21.1523466667	ITMS + c NSI d Full ms2 592.07@cid35.00 [150.00-2000.00]	3205	1946.39697266	2.0	5.0	5	591.872314453125
59456.8945312	21.156085	ITMS + c NSI d Full ms2 498.27@cid35.00 [125.00-1010.00]	3206	3639.24902344	2.0	2.0	2	498.26724243164062
52301.8320312	21.160335	ITMS + c NSI d Full ms2 552.74@cid35.00 [140.00-1120.00]	3207	4588.89453125	2.0	2.0	2	552.74200439453125
11607184.0	21.1644066667	FTMS + p NSI Full ms [335.00-1800.00]	3208	542887.8125	1.0	N/A	N/A	N/A
313607.15625	21.1714933333	ITMS + c NSI d Full ms2 476.24@cid35.00 [120.00-965.00]	3209	69483.90625	2.0	2.0	2	476.24203491210937
138101.21875	21.1734466667	ITMS + c NSI d Full ms2 585.27@cid35.00 [150.00-1185.00]	3210	16798.9804688	2.0	2.0	2	585.2662353515625
152800.0625	21.1759066667	ITMS + c NSI d Full ms2 426.22@cid35.00 [105.00-865.00]	3211	82336.484375	2.0	2.0	2	426.22225952148437
59817.4375	21.1780833333	ITMS + c NSI d Full ms2 986.45@cid35.00 [260.00-2000.00]	3212	5468.54296875	2.0	3.0	3	985.78350830078125
62316.2890625	21.1809866667	ITMS + c NSI d Full ms2 662.34@cid35.00 [170.00-1335.00]	3213	9893.1640625	2.0	2.0	2	662.34033203125
11766182.0	21.1839966667	FTMS + p NSI Full ms [335.00-1800.00]	3214	686973.0	1.0	N/A	N/A	N/A
43946.1601562	21.1910566667	ITMS + c NSI d Full ms2 396.57@cid35.00 [95.00-1200.00]	3215	8674.53613281	2.0	3.0	3	396.56747436523437
41931.8359375	21.1954116667	ITMS + c NSI d Full ms2 601.81@cid35.00 [155.00-1215.00]	3216	3888.15625	2.0	2.0	2	601.80767822265625
27101.96875	21.199805	ITMS + c NSI d Full ms2 627.80@cid35.00 [160.00-1270.00]	3217	2529.35595703	2.0	2.0	2	627.7957763671875
25258.6054688	21.204165	ITMS + c NSI d Full ms2 658.77@cid35.00 [170.00-1330.00]	3218	966.075866699	2.0	2.0	2	658.7666015625
13109934.0	21.2084033333	FTMS + p NSI Full ms [335.00-1800.00]	3219	898309.3125	1.0	N/A	N/A	N/A
200650.109375	21.2154633333	ITMS + c NSI d Full ms2 504.71@cid35.00 [125.00-1020.00]	3220	52681.78125	2.0	2.0	2	504.71365356445312
55170.3828125	21.2175866667	ITMS + c NSI d Full ms2 419.24@cid35.00 [105.00-850.00]	3221	16384.4941406	2.0	2.0	2	419.24166870117187
52169.9882812	21.22182	ITMS + c NSI d Full ms2 415.19@cid35.00 [100.00-845.00]	3222	9990.69335938	2.0	2.0	2	415.18902587890625
43040.7851562	21.225685	ITMS + c NSI d Full ms2 575.28@cid35.00 [145.00-1165.00]	3223	2471.15771484	2.0	2.0	2	575.2806396484375
14191157.0	21.22985	FTMS + p NSI Full ms [335.00-1800.00]	3224	1099551.0	1.0	N/A	N/A	N/A
249251.46875	21.2368633333	ITMS + c NSI d Full ms2 531.21@cid35.00 [135.00-1075.00]	3225	142860.03125	2.0	2.0	2	531.2144775390625
79525.34375	21.2390666667	ITMS + c NSI d Full ms2 423.18@cid35.00 [105.00-860.00]	3226	26956.3769531	2.0	2.0	2	423.17660522460937
58679.9023438	21.2416666667	ITMS + c NSI d Full ms2 712.89@cid35.00 [185.00-1440.00]	3227	7962.09326172	2.0	2.0	2	712.88604736328125
44139.6054688	21.2448066667	ITMS + c NSI d Full ms2 579.81@cid35.00 [145.00-1170.00]	3228	4679.79199219	2.0	2.0	2	579.80987548828125
20402.2792969	21.2491483333	ITMS + c NSI d Full ms2 669.82@cid35.00 [170.00-1350.00]	3229	800.90246582	2.0	2.0	2	669.8154296875
33978.4414062	21.2535183333	ITMS + c NSI d Full ms2 555.76@cid35.00 [140.00-1125.00]	3230	2295.99487305	2.0	2.0	2	555.7618408203125
15316815.0	21.2575916667	FTMS + p NSI Full ms [335.00-1800.00]	3231	1388403.625	1.0	N/A	N/A	N/A
315275.46875	21.264965	ITMS + c NSI d Full ms2 468.72@cid35.00 [115.00-950.00]	3232	41424.8164062	2.0	2.0	2	468.7247314453125
63557.671875	21.26688	ITMS + c NSI d Full ms2 520.21@cid35.00 [130.00-1055.00]	3233	10695.3369141	2.0	2.0	2	520.212646484375
57640.3203125	21.2697583333	ITMS + c NSI d Full ms2 433.73@cid35.00 [105.00-880.00]	3234	7157.50390625	2.0	2.0	2	433.73464965820312
31266.4277344	21.2732116667	ITMS + c NSI d Full ms2 637.32@cid35.00 [165.00-1285.00]	3235	2010.8059082	2.0	2.0	2	637.322265625
19410980.0	21.27743	FTMS + p NSI Full ms [335.00-1800.00]	3236	2073408.625	1.0	N/A	N/A	N/A
1154932.375	21.28452	ITMS + c NSI d Full ms2 512.24@cid35.00 [130.00-1035.00]	3237	258003.78125	2.0	2.0	2	512.240966796875
38073.8828125	21.2862783333	ITMS + c NSI d Full ms2 610.80@cid35.00 [155.00-1235.00]	3238	1764.87414551	2.0	2.0	2	610.7991943359375
45057.5234375	21.2906716667	ITMS + c NSI d Full ms2 497.25@cid35.00 [125.00-1005.00]	3239	2180.65771484	2.0	2.0	2	497.25357055664062
66304.2421875	21.2949183333	ITMS + c NSI d Full ms2 545.78@cid35.00 [140.00-1105.00]	3240	11147.9863281	2.0	2.0	2	545.77911376953125
31811.2753906	21.2991716667	ITMS + c NSI d Full ms2 607.97@cid35.00 [155.00-1835.00]	3241	4662.58056641	2.0	3.0	3	607.63458251953125
37290.4257812	21.3037883333	ITMS + c NSI d Full ms2 559.29@cid35.00 [140.00-1130.00]	3242	1573.02050781	2.0	2.0	2	559.29364013671875
26195.9902344	21.3080433333	ITMS + c NSI d Full ms2 652.81@cid35.00 [165.00-1320.00]	3243	1329.60632324	2.0	2.0	2	652.80511474609375
17579630.0	21.3121716667	FTMS + p NSI Full ms [335.00-1800.00]	3244	2000331.25	1.0	N/A	N/A	N/A
91582.4453125	21.3190366667	ITMS + c NSI d Full ms2 534.22@cid35.00 [135.00-1080.00]	3245	22047.7167969	2.0	2.0	2	534.2213134765625
73064.3515625	21.3225333333	ITMS + c NSI d Full ms2 539.20@cid35.00 [135.00-1090.00]	3246	11003.4550781	2.0	2.0	2	539.20361328125
15239953.0	21.3267383333	FTMS + p NSI Full ms [335.00-1800.00]	3247	1779419.375	1.0	N/A	N/A	N/A
109054.125	21.33394	ITMS + c NSI d Full ms2 479.72@cid35.00 [120.00-970.00]	3248	17444.4257812	2.0	2.0	2	479.71505737304687
19402.5273438	21.3369366667	ITMS + c NSI d Full ms2 641.30@cid35.00 [165.00-1295.00]	3249	893.79486084	2.0	2.0	2	641.30340576171875
59111.5898438	21.34133	ITMS + c NSI d Full ms2 454.88@cid35.00 [115.00-1375.00]	3250	12618.1503906	2.0	3.0	3	454.54495239257812
42129.8632812	21.3457666667	ITMS + c NSI d Full ms2 561.74@cid35.00 [140.00-1135.00]	3251	5596.0234375	2.0	2.0	2	561.73675537109375
36493.3710938	21.350025	ITMS + c NSI d Full ms2 681.31@cid35.00 [175.00-1375.00]	3252	3928.75048828	2.0	2.0	2	681.30908203125
40576.2539062	21.354435	ITMS + c NSI d Full ms2 548.72@cid35.00 [140.00-1110.00]	3253	3891.15209961	2.0	2.0	2	548.72247314453125
19466076.0	21.3585016667	FTMS + p NSI Full ms [335.00-1800.00]	3254	2340373.0	1.0	N/A	N/A	N/A
631039.4375	21.3658066667	ITMS + c NSI d Full ms2 523.23@cid35.00 [130.00-1060.00]	3255	90609.578125	2.0	2.0	2	523.23040771484375
143958.9375	21.3678733333	ITMS + c NSI d Full ms2 411.22@cid35.00 [100.00-835.00]	3256	36779.6796875	2.0	2.0	2	411.21881103515625
48341.8671875	21.3699266667	ITMS + c NSI d Full ms2 914.92@cid35.00 [240.00-1840.00]	3257	5451.45458984	2.0	2.0	2	914.92401123046875
82788.859375	21.3735833333	ITMS + c NSI d Full ms2 487.70@cid35.00 [120.00-990.00]	3258	30144.7460938	2.0	2.0	2	487.6986083984375
57899.1132812	21.3767866667	ITMS + c NSI d Full ms2 571.24@cid35.00 [145.00-1155.00]	3259	8033.71777344	2.0	2.0	2	571.24285888671875
31109.796875	21.3801483333	ITMS + c NSI d Full ms2 884.92@cid35.00 [230.00-1780.00]	3260	5033.02392578	2.0	2.0	2	884.412841796875
41434.3203125	21.38479	ITMS + c NSI d Full ms2 394.22@cid35.00 [95.00-800.00]	3261	7295.07568359	2.0	2.0	2	394.21978759765625
19336788.0	21.3887166667	FTMS + p NSI Full ms [335.00-1800.00]	3262	2289226.75	1.0	N/A	N/A	N/A
97546.1328125	21.3956316667	ITMS + c NSI d Full ms2 583.30@cid35.00 [150.00-1180.00]	3263	7014.08544922	2.0	2.0	2	583.2962646484375
74717.671875	21.3983466667	ITMS + c NSI d Full ms2 739.84@cid35.00 [190.00-2000.00]	3264	2680.17822266	2.0	4.0	4	739.5887451171875
72884.9296875	21.4016266667	ITMS + c NSI d Full ms2 455.98@cid35.00 [115.00-1835.00]	3265	20964.4140625	2.0	4.0	4	455.97738647460937
32922.265625	21.4052216667	ITMS + c NSI d Full ms2 711.34@cid35.00 [185.00-1435.00]	3266	1659.15478516	2.0	2.0	2	711.3392333984375
54952.7734375	21.40971	ITMS + c NSI d Full ms2 473.26@cid35.00 [120.00-1430.00]	3267	2491.93701172	2.0	3.0	3	473.26449584960937
20954744.0	21.413985	FTMS + p NSI Full ms [335.00-1800.00]	3268	2432348.75	1.0	N/A	N/A	N/A
2356360.5	21.4207933333	ITMS + c NSI d Full ms2 404.20@cid35.00 [100.00-820.00]	3269	796629.375	2.0	2.0	2	404.20370483398437
458386.6875	21.4225366667	ITMS + c NSI d Full ms2 441.90@cid35.00 [110.00-1340.00]	3270	71858.828125	2.0	3.0	3	441.89602661132812
32737.7636719	21.42452	ITMS + c NSI d Full ms2 725.37@cid35.00 [185.00-1465.00]	3271	1098.25976562	2.0	2.0	2	725.37469482421875
19818398.0	21.4288933333	FTMS + p NSI Full ms [335.00-1800.00]	3272	2151412.5	1.0	N/A	N/A	N/A
229558.140625	21.4358416667	ITMS + c NSI d Full ms2 662.34@cid35.00 [170.00-1335.00]	3273	39314.875	2.0	2.0	2	662.34033203125
128187.054688	21.4379866667	ITMS + c NSI d Full ms2 480.28@cid35.00 [120.00-975.00]	3274	18191.3457031	2.0	2.0	2	480.279296875
81918.3359375	21.4411216667	ITMS + c NSI d Full ms2 426.22@cid35.00 [105.00-865.00]	3275	36891.46875	2.0	2.0	2	426.22186279296875
99953.46875	21.444135	ITMS + c NSI d Full ms2 484.25@cid35.00 [120.00-1465.00]	3276	33302.7421875	2.0	3.0	3	483.91928100585937
22410.5273438	21.447035	ITMS + c NSI d Full ms2 912.93@cid35.00 [240.00-1840.00]	3277	2833.91967773	2.0	2.0	2	912.92767333984375
49063.6367188	21.4517066667	ITMS + c NSI d Full ms2 420.70@cid35.00 [105.00-855.00]	3278	7134.72363281	2.0	2.0	2	420.69894409179687
19795126.0	21.4556933333	FTMS + p NSI Full ms [335.00-1800.00]	3279	1960312.75	1.0	N/A	N/A	N/A
242590.140625	21.462745	ITMS + c NSI d Full ms2 658.77@cid35.00 [170.00-1330.00]	3280	15083.7207031	2.0	2.0	2	658.76605224609375
137157.625	21.464865	ITMS + c NSI d Full ms2 539.18@cid35.00 [135.00-1090.00]	3281	36215.5703125	2.0	2.0	2	539.18463134765625
57478.1992188	21.4676366667	ITMS + c NSI d Full ms2 476.24@cid35.00 [120.00-965.00]	3282	5890.07519531	2.0	2.0	2	476.24362182617187
46295.5078125	21.4716566667	ITMS + c NSI d Full ms2 419.76@cid35.00 [105.00-850.00]	3283	11609.2099609	2.0	2.0	2	419.75595092773437
